text,label,original_label
"The House passed a pay-as-you-go rule that said, ""If you wanted to have an investment, an entitlement, etc., you had to pay for it.""",0,1
Says Ocean Spray is moving its Bordentown processing facility to Pennsylvania largely because of costs associated with the Regional Greenhouse Gas Initiative.,1,0
"""All the really great programs in American history, Social Security, was done without Republicans. Medicare was done without Republican support until the last vote where they realized they had to get on board.""",1,0
Diane Black voted to fund Obamacare.,1,0
The current debate over authorizing military action against the Islamic State would be the first time Congress would place limits on the commander-in-chiefs ability to be commander-in-chief.,1,0
Pat Toomey still supports privatizing Social Security.,0,1
Says President Barack Obama has opened up no new trade relationships with other nations.,1,0
President Obama is attacking Paul Ryan on Medicare even though it is his administration with the help of Jim Langevin who cut $716 billion from Medicare.,0,1
"""Obama says Iran is a 'tiny' country, 'doesn't pose a serious threat.'""",1,0
"In the 2014 elections, the American people overwhelmingly said we dont want Obamacare and we dont want amnesty.",1,0
Dan Patrick got caught not paying his taxes and pocketed his employees payroll taxes.,0,1
The Governor did not consult members of his own party before he released his [transportation] plan.,1,0
Ohio has lost more population than every other state in the country except for two.,1,0
Gov. Rick Perry has overseen the highest Texas unemployment in 22 years.,0,1
On support for the auto bailouts.,1,0
Says Obama refuses to recognize Jerusalem as the capital of Israel.,0,1
Says he helped to draft parts of the Dodd-Frank Wall Street reform bill.,0,1
"Romneys Medicare plan was estimated to cost the average senior about $6,000 a year.",0,1
Texas had the highest level of turnout than ever before in the primary.,0,1
"Says the difference between her and Barack Obama is ""about 35 years of experience.""",1,0
"The United States is the only major country on earth that doesnt guarantee health care to all people as a right, not a privilege.",0,1
Says Florida is a model for successful pretrial release programs.,0,1
Tampa is the strip club capital of the world.,1,0
Says between 6 and 20 bicycles can be parked in the space required by one car.,0,1
I unsealed my records at Marquette University.,1,0
"The U.S. gives foreign aid to Cuba and Venezuela, even though those countries are our enemies.",1,0
Says Texas wildfires are linked to climate change.,0,1
"if the Agreement goes into effect, the millions of Mexican citizens who will become eligible for Social Security benefits may have a far stronger claim to benefits and protection against cuts than U.S. citizens!",1,0
The approval of the United States was 20 points higher when (Hillary Clinton) left the secretary of states office than when she took it.,0,1
Every one of the 67 supervisors of elections in Florida refused to carry out the effort to remove noncitizens from the voter rolls.,1,0
"There are 278 Republicans in Congress. (With Eric Cantors defeat), they are now all Christian and all white except for one black senator, who was appointed.",0,1
"""Gov. Crist's veto also clears the way for taxpayer funding of abortion in Florida.""",1,0
"Dem-controlled Ohio House voted to change the process, to create objective criteria, to modify the Constitution ... to take politics out of the efforts to draw legislative boundaries.",1,0
"Over the last few years, weve put more people back to work than all the other advanced economies combined.",0,1
Says U.S. Sen. Sherrod Brown is responsible for over $14 trillion in debt.,1,0
Says Gov. Scott Walker didnt balance the budget so we now have a larger state deficit 14 months into (his) term than we did when he was elected.,0,1
"Says that compared to direct sales by manufacturers, consumers save avg of $500 per car sold through franchised dealer model.",1,0
"Prior to Obamacare here in Wisconsin, 95 percent of Wisconsinites were covered by insurance. After Obamacare, 95 percent of Wisconsinites were covered by insurance. It hasnt had an impact.",1,0
"Secretary Clinton changes her position on (gun issues) every election year, it seems, having one position in 2000 and then campaigning against President Obama and saying we dont need federal standards.",0,1
"Building and running the Atlanta Streetcar is projected to create 1,399 jobs.",1,0
"Wisconsin is one of the bluest states, but under Scott Walker its unemployment rate is around 3.5%.",1,0
Teachers are working their third consecutive year -- some longer than that -- without salary increases.,1,0
"""I don't have lobbyists running my campaign.""",1,0
"Expanding Medicaid would require borrowing more money, drastically expanding our deficit.",0,1
Weve seen the increase of alcohol use for underage kids even though alcohol has been illegal ... for kids under 21.,1,0
"If we had been on Obamacare and a bureaucrat was trying to tell me when I could get that CAT scan, that would have delayed my treatment.",1,0
"""Barack Obama had 150 days in the U.S. Senate where he was able to vote quite often 'present.' """,1,0
Wisconsin is one of the highest taxed states in the nation.,0,1
"Says opponent Bill Flores helped run a company that laid off over 3,000 workers and paid off executives with millions.",1,0
"Texas still owns all of its public lands. If the federal govt wants to create a park, they must ask permission!",0,1
The 9-0 decision last week was the 13th time the Supreme Court voted 9-0 that the president had exceeded his constitutional authority.,1,0
"Says Tammy Baldwin supports a law in which government will take over your decisions on medicine, on doctors and on hospitals.",1,0
"Says if we do nothing and continue to let Obamacare siphon off that $700 billion dollars off the top of it, Medicare goes away in less than 10 years -- certain accounts of it -- and it just falls apart at the seams.",1,0
